watched,title,url
False,安娜玛德莲娜 / 安娜瑪德蓮娜/ 香港夜疯狂 / Anna Madelina,https://movie.douban.com/subject/1301974/
False,面子 / Saving Face/ 爱·面子,https://movie.douban.com/subject/1421278/
False,游园惊梦 / 遊園驚夢/ 满园春色香港版 / Peony Pavilion,https://movie.douban.com/subject/1304708/
False,美国女孩的秘密 / Kit Kittredge: An American Girl/ 凯特·基特里奇：一个美国女孩的秘史 / 小太阳的梦想,https://movie.douban.com/subject/2131399/
False,双姝奇缘 / 4 aventures de Reinette et Mirabelle/ 双姝奇遇 / 蕾妮和伊拉贝尔的四次冒险,https://movie.douban.com/subject/1421309/
False,下妻物语 / 下妻物語/ Kamikaze Girls / Shimotsuma monogatari,https://movie.douban.com/subject/1388175/
False,修女也疯狂 / Sister Act/ 修女也疯狂,https://movie.douban.com/subject/1301509/
False,"吉星拱照/ 吉星高照(台) / The Fun, the Luck, and the Tycoon",https://movie.douban.com/subject/1302443/
False,飞侠小白龙 / 飛俠小白龍/ 小白龙情海翻波 / The White Dragon,https://movie.douban.com/subject/1388219/
False,大腕/ Big Shot's Funeral,https://movie.douban.com/subject/1304022/
False,白色夹竹桃 / White Oleander/ 毒自美丽 / 苍茫岁月,https://movie.douban.com/subject/1300043/
False,自梳/ Intimates / Ji sor,https://movie.douban.com/subject/1304648/
False,结婚礼服 / 웨딩드레스/ 女儿的嫁衣(台) / 婚纱,https://movie.douban.com/subject/4230918/
False,干柴烈火 / 乾柴烈火/ 情系中药房 / 欢喜冤家,https://movie.douban.com/subject/1303674/
False,知法犯法/ 末路陷阱 / 惹祸上身,https://movie.douban.com/subject/1302812/
False,线人 / 綫人/ 证人2之线人 / Beast Stalker 2: Informant,https://movie.douban.com/subject/4133814/
False,咖喱辣椒/ Curry & Pepper / Curry and Pepper,https://movie.douban.com/subject/1301865/
False,"同流者 / Il conformista/ 随波逐流的人 / Conformiste, Le",https://movie.douban.com/subject/1300955/
False,继承 / Herencia/ 美味人生 / Inheritance,https://movie.douban.com/subject/1464885/
False,古今大战秦俑情 / 秦俑/ A Terra-Cotta Warrior,https://movie.douban.com/subject/1300082/
False,缆车之恋 / Gondola/ 贡多拉拉手(港),https://movie.douban.com/subject/35516457/
False,黑箱日记 / Black Box Diaries/ 黑箱日志(港) / Black Box Diaries,https://movie.douban.com/subject/36675987/
False,录影带谋杀案 / Videodrome/ 猛鬼勾魂 / Zonekiller,https://movie.douban.com/subject/1295276/
False,摇摆少女 / スウィングガールズ/ 喇叭书院(港) / 摇摆女孩(台),https://movie.douban.com/subject/1361254/
False,异次元骇客 / The Thirteenth Floor/ 十三度凶间 / 十三度凶兆,https://movie.douban.com/subject/1300282/
False,新宿事件/ Shinjuku Incident,https://movie.douban.com/subject/2209368/
False,宛如阿修罗 / 阿修羅のごとく/ 如阿修罗一般 / 阿修罗的孤独,https://movie.douban.com/subject/1292340/
False,真相至上 / Nothing But the Truth,https://movie.douban.com/subject/2335122/
False,秘密之丘 / 비밀의 언덕/ 秘密的坡道 / The Hill of Secrets,https://movie.douban.com/subject/35740348/
False,秋日奏鸣曲 / Höstsonaten/ 秋天奏鸣曲 / 秋光奏鸣曲,https://movie.douban.com/subject/1297268/
False,小城之春/ Springtime In a Small Town,https://movie.douban.com/subject/1301272/
False,浮云世事 / Kauas pilvet karkaavat/ 流云世事(台) / 流云,https://movie.douban.com/subject/1304749/
False,杀手 / The Killing/ 杀戮 / 致命,https://movie.douban.com/subject/1293936/
False,水与茴香 / Acqua e anice/ Olimpia’s Way,https://movie.douban.com/subject/36025410/
False,阿修罗 / 아수라/ 阿修罗－正邪顽杀(台) / Asura: The City of Madness,https://movie.douban.com/subject/26389331/
False,上流社会 / Society/ 上流社会 / 灵异出窍,https://movie.douban.com/subject/2265805/
False,时空线索 / Deja Vu/ 时凶感应(港) / 超时空效应,https://movie.douban.com/subject/1789283/
False,江湖告急/ 舞尽人生 / Jiang hu: The Triad Zone,https://movie.douban.com/subject/1308252/
False,地狱尖兵 / Лучшие в аду/ Luchshiye v adu / 地狱之最,https://movie.douban.com/subject/36118263/
False,海上花/ Flowers of Shanghai,https://movie.douban.com/subject/1303451/
False,女子警察的逆袭 / ハコヅメ ～たたかう！交番女子～/ 秘密內幕～战斗吧！派出所女子~ / 巡警勤务～女警的反击~,https://movie.douban.com/subject/35447242/
False,第十二夜 / Twelfth Night or What You Will/ 第十二夜 / 12夜心情,https://movie.douban.com/subject/1301697/
False,光，光，光 / Valoa valoa valoa/ Light Light Light,https://movie.douban.com/subject/35305645/
False,机智问答 / Quiz Show/ 幕后谎言 / 益智游戏,https://movie.douban.com/subject/1292759/
False,红色天空 / Roter Himmel/ 火灼的天空(港) / 野火蔓延时(台),https://movie.douban.com/subject/35221425/
False,核磁共振 / R.M.N./ 仇恨谜林(台) / 仇恨透视(港),https://movie.douban.com/subject/35699754/
False,极道恐怖大剧场 牛头 / 極道恐怖大劇場 牛頭/ 牛头 / Gozu,https://movie.douban.com/subject/1307866/
False,给朱丽叶的信 / Letters to Juliet/ 茱丽叶爱情信箱(港) / 致茱莉亚的信,https://movie.douban.com/subject/3346464/
False,居家男人 / The Family Man/ 梦里情缘 / 扭转奇迹,https://movie.douban.com/subject/1301886/
False,二见钟情 / While You Were Sleeping/ 暗恋你暗恋你(港) / 再见钟情,https://movie.douban.com/subject/1295899/
False,杀心慈母 / Serial Mom/ 疯狂杀手俏妈咪 / 杀心慈母,https://movie.douban.com/subject/1394220/
False,堕落 第一季 / The Fall Season 1/ 坠落,https://movie.douban.com/subject/10570197/
False,革命之间 / Între revoluții/ Between Revolutions / Intre revolutii,https://movie.douban.com/subject/35880615/
False,"你好，我是玛格丽特 / Are You There God? It's Me, Margaret./ 上帝在吗？我是玛格丽特 / It's Me, Margaret",https://movie.douban.com/subject/35367386/
False,勇士 / Warrior/ 勇者无敌(台) / 钢铁斗士(港),https://movie.douban.com/subject/3217169/
False,打工狂想曲/ A Modern Daydream / Gift from Heaven,https://movie.douban.com/subject/3211323/
False,"晚安，母亲 / 'night, Mother/ 女儿去死妈先知 / 晚安妈妈",https://movie.douban.com/subject/1295450/
False,耶路撒冷 / Jerusalema/ 黑帮天堂：耶路撒冷 / Jerusalem Entjha,https://movie.douban.com/subject/2978305/
False,玉熙的电影 / 옥희의 영화/ 玉熙的映画 / 玉姬的电影,https://movie.douban.com/subject/4910868/
False,留痕 第一季 / Traces Season 1/ 痕 / 痕迹,https://movie.douban.com/subject/34910555/
False,阿玛利亚别墅 / Villa Amalia/ 女人出走(台),https://movie.douban.com/subject/3444433/
False,冷酷祭典 / La cérémonie/ 仪式 / A Judgement in Stone,https://movie.douban.com/subject/1303463/
False,悬崖上的野餐 / Picnic at Hanging Rock/ 吊人岩的野餐 / 悬岩上的野餐,https://movie.douban.com/subject/1299539/
False,信笺故事 / The Tale,https://movie.douban.com/subject/26793852/
False,萨米之血 / Sameblod/ 萨米血缘 / Sami Blood,https://movie.douban.com/subject/26717494/
False,女演员们 / 여배우들/ 女演员 / Actresses,https://movie.douban.com/subject/2363879/
False,全职 / À plein temps/ 全速通勤 / 失速母亲(台),https://movie.douban.com/subject/35338562/
False,长脚女佣 / The Long Walk Home/ 漫漫归途,https://movie.douban.com/subject/1301507/
False,入学考试 / The Exam/ 指考风暴(台) / Zkouška,https://movie.douban.com/subject/35400639/
False,科帕卡巴纳 / Copacabana/ 科帕卡巴纳 / 波希米阿媽(港),https://movie.douban.com/subject/4093533/
False,大街上的商店 / Obchod na korze/ The Shop on Main Street,https://movie.douban.com/subject/1292830/
False,官方说法 / La historia oficial/ 烽火人间 / The Official Story,https://movie.douban.com/subject/1294479/
False,西尔薇回故乡 / Housekeeping/ 西比尔回故乡 / 管家,https://movie.douban.com/subject/1296348/
False,凶兆 / The Omen/ 天魔 / 凶兆,https://movie.douban.com/subject/1296360/
False,马耳他之鹰 / The Maltese Falcon/ 枭巢喋血战 / 群雄夺宝鹰,https://movie.douban.com/subject/1297874/
False,人与神 / Des hommes et des dieux/ 人神之间(港/台) / 神与人,https://movie.douban.com/subject/4307492/
False,死期将至 / Pora umierać/ Time to Die,https://movie.douban.com/subject/2983255/
False,永恒和一日 / Μία αιωνιότητα και μία μέρα/ 一生何求(港) / 永远的一天(台),https://movie.douban.com/subject/1293455/
False,飞跃情海 / Beyond the Sea/ 籍着歌声说爱你 / 飞跃海洋,https://movie.douban.com/subject/1309090/
False,甜蜜蜜/ Comrades: Almost a Love Story,https://movie.douban.com/subject/1305164/
